fcltynm,mt10id,mt13cnt,fcltychartr,opende,seatscale,telno,relateurl,adres,la,lo,restaurant,cafe,store,nolibang,suyu,parkbarrier,restbarrier,runwbarrier,elevbarrier,parkinglot,mt13s
브릭스씨어터 (구. 콘텐츠 그라운드 구. 브로드웨이아트홀 [3관]),FC001199,1,민간(대학로),2007,202,010-7270-8281,,서울특별시 종로구 대학로8길 25 (동숭동),37.580915700000000,127.00370029999999,Y,Y,N,N,N,N,N,N,N,N,
브릴란트 아트 스튜디오 [서울 서초],FC004290,1,민간(대학로 외),,0,,https://www.instagram.com/brillant_piano_studio_official/,서울특별시 서초구 주흥길 9 (반포동),37.504298200000000,127.02055020000000,N,N,N,N,N,N,N,N,N,N,
브이매직홀,FC002109,1,민간(대학로 외),,60,02-464-3888,http://www.vmagic.co.kr/,서울특별시 광진구 군자동 1-10 동원빌딩 B1,37.554700100000000,127.07776290000000,N,N,N,N,N,N,N,N,N,Y,
브이씨어터,FC004208,1,민간(대학로),,0,,,서울특별시 종로구 혜화로 18 (혜화동),37.587170100000000,127.00019840000000,N,N,N,N,N,N,N,N,N,N,
블라인드아트홀,FC002219,1,민간(대학로 외),2019,70,070-8254-2182,http://blindarthall.com/,서울특별시 광진구 아차산로 331-1 (자양동),37.537680600000000,127.07990860000000,N,N,N,N,N,N,N,N,N,N,
블레이홀,FC004529,1,민간(대학로 외),,0,,,경상남도 창원시 성산구 외동반림로130번길 45 (중앙동),35.227799000000000,128.67660000000000,N,N,N,N,N,N,N,N,N,N,
블루라움 안암점,FC004659,1,민간(대학로 외),,80,,https://www.instagram.com/blueraum.official,서울특별시 동대문구 안암로 86-1 (제기동),37.583503000000000,127.03059000000000,N,N,N,N,N,N,N,N,N,N,
블루라이트 라이브 홀,FC000079,1,민간(대학로 외),2011,100,070-7503-1324,http://www.bluelight.co.kr/,서울특별시 마포구 어울마당로 94-8 (서교동),37.553112000000000,126.92220229999998,N,N,N,N,N,N,N,N,N,N,
블루스퀘어,FC000031,4,민간(대학로 외),2011,3389,00-1544-1591,http://www.bluesquare.kr/,서울특별시 용산구 이태원로 294 (한남동),37.540871700000000,127.00244010000006,Y,Y,N,N,N,N,Y,Y,Y,Y,
블루체어아트홀,FC004561,1,민간(대학로 외),,200,043-281-3651,,충청북도 청주시 서원구 2순환로 1618 (미평동),36.601255000000000,127.45893800000000,N,N,N,N,N,N,N,N,N,N,
블루프린트,FC002381,1,기타(비공연장),,0,010-2513-1800,,서울특별시 마포구 독막로 67 (상수동),37.547963500000000,126.92104460000000,N,Y,N,N,N,N,N,N,N,N,
비금 루원시티 본점,FC004870,1,기타(비공연장),,0,,,인천광역시 서구 염곡로498번길 24 (가정동),37.528930000000000,126.67186400000000,N,N,N,N,N,N,N,N,N,N,
비너스쿠르즈호,FC000315,1,기타(비공연장),2009,120,032-765-1171,http://www.wolmidocruise.com/index.html?PHPSESSID=59ae995e96,인천광역시 중구 월미문화로21(북성동1가),37.476954500000000,126.60044970000001,N,N,N,N,N,N,Y,Y,Y,Y,
비노에 올리바,FC004696,1,기타(비공연장),,0,,https://www.instagram.com/vino_e_oliva,강원특별자치도 강릉시 임영로163번길 9 (홍제동),37.755563000000000,128.89061300000000,N,N,N,N,N,N,N,N,N,N,
비돌 [대전],FC004880,1,민간(대학로 외),,20,,,대전광역시 중구 대흥로121번길 30-5 (대흥동),36.324955000000000,127.42528000000000,N,N,N,N,N,N,N,N,N,N,
비바아첼 Chamber Hall & Academy,FC004684,1,민간(대학로 외),,0,,,부산광역시 해운대구 우동3로11번길 3 (우동),35.167060000000000,129.16239800000000,N,N,N,N,N,N,N,N,N,N,
비봉산,FC002236,1,기타(비공연장),,0,043-643-7301,http://www.cheongpungcablecar.com/,충청북도 제천시 청풍면 문화재길 166-1,37.001867300000000,128.16727320000000,Y,Y,Y,N,Y,Y,Y,N,Y,Y,
비브라토 플러스,FC004848,1,민간(대학로 외),,20,,https://vibratocompany.com/,서울특별시 마포구 토정로3길 9 (합정동),37.546035000000000,126.91406600000000,N,N,N,N,N,N,N,N,N,N,
비브릭스,FC003780,1,기타(비공연장),,50,,,경기도 이천시 부악로90번길 30-10 (증일동),37.266991000000000,127.43417060000000,N,N,N,N,N,N,N,N,N,N,
비상교육,FC003977,1,민간(대학로 외),,0,02-1544-0554,https://www.visang.com/pageLoad?page_id=kr/main,경기도 과천시 과천대로2길 54 (갈현동) 그라운드브이,37.406935600000000,126.98429570000000,N,N,N,N,N,N,N,N,N,N,
비어바나,FC002657,1,기타(비공연장),,0,02-2634-6277,,서울특별시 영등포구 도림로129길 5-1 (문래동2가),37.513333200000000,126.89532790000000,N,N,N,N,N,N,N,N,N,N,
비오케이아트센터(BOK아트센터),FC002305,2,민간(대학로 외),2019,220,044-868-3956,http://www.bokartcenter.co.kr,세종특별자치시 국책연구원3로 12 (반곡동),36.492253300000000,127.30327180000000,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,
비욘드가라지,FC002609,1,기타(비공연장),,0,010-4583-4396,,부산광역시 중구 대교로 135 (중앙동5가),35.102203800000000,129.03737930000000,N,Y,N,N,N,N,N,N,N,Y,
비원뮤직홀,FC003162,2,공공(문예회관),2022,200,053-663-3681,https://www.dgs.go.kr/music/index.php,대구광역시 서구 달서천로 374(원대동1가),35.883036100000000,128.57456530000000,N,Y,N,N,Y,Y,N,N,N,Y,
비유아트홀(구. 효천아트센터 그라운드씬),FC001600,1,민간(대학로),2010,200,02-3676-2352,,서울특별시 종로구 성균관로 87 (명륜1가),37.589920600000000,126.99826750000000,N,N,N,N,N,N,N,N,N,N,
비쥬얼먼트,FC003188,1,기타(비공연장),,0,,,경기도 평택시 중앙2로43번길 20(합정동),36.992137600000000,127.09222540000000,N,N,N,N,N,N,N,N,N,N,
비콘그라운드,FC004295,1,민간(대학로 외),,50,051-519-0200,,부산광역시 수영구 망미번영로 49-1 (망미동),35.171898300000000,129.10962340000000,N,N,N,N,N,N,N,N,N,N,
비플러스엠,FC002385,1,기타(비공연장),,0,02-336-7181,http://www.bplusm.co.kr/,서울특별시 마포구 마포대로16길 7-14 (아현동),37.551106600000000,126.95675670000000,N,Y,N,N,N,N,N,N,N,N,
비호소,FC004479,1,기타(비공연장),,0,,https://www.instagram.com/bhoso_official,대전광역시 중구 충무로 40 (대사동),36.317619000000000,127.42196600000000,N,N,N,N,N,N,N,N,N,N,
빅베어복싱클럽,FC004701,1,기타(비공연장),,20,031-6014-3333,https://www.bigbearboxingclub.com/,서울특별시 마포구 백범로 19 (노고산동),37.552990000000000,126.93749400000000,N,N,N,N,N,N,N,N,N,N,
빈칸놀이터,FC003024,1,민간(대학로 외),,0,,,경기도 용인시 처인구 금학로 426-4(마평동),37.237389200000000,127.21086050000000,N,N,N,N,N,N,N,N,N,N,
빈티지소극장,FC001757,1,민간(대학로 외),2009,80,053-292-0859,https://www.facebook.com/leepetory,대구광역시 남구 성당로60길 90 (대명동),35.856772500000000,128.57886239999993,N,N,N,N,N,N,N,N,N,N,
빌라드파넬,FC003390,1,기타(비공연장),,0,,http://cafe.naver.com/parnell,경기도 용인시 처인구 백암면 박곡로 192,37.174571200000000,127.39570230000000,N,Y,N,N,N,N,N,N,N,N,
빛고을국악전수관,FC000436,1,공공(기타),2002,156,062-350-4557,,광주광역시 서구 풍금로 182 (금호동),35.132027500000000,126.85982430000001,N,N,N,N,N,Y,Y,Y,N,Y,
빛고을시민문화관,FC000068,2,공공(문예회관),2010,815,062-670-7931,http://bitculture.gjcf.or.kr/php/,광주광역시 남구 천변좌로338번길 7 (구동),35.148135900000000,126.90864540000007,N,N,N,N,N,N,N,N,N,Y,
빛고을아트스페이스,FC003995,1,공공(문예회관),,100,062-670-7931,http://bitculture.gjcf.or.kr/,광주광역시 남구 천변좌로338번길 7 (구동),35.147905900000000,126.90789670000000,N,N,N,N,N,N,N,N,N,N,
빛섬아트갤러리,FC003794,1,기타(비공연장),,0,,,충청남도 청양군 정산면 서정4길 50,36.416378700000000,126.94905680000000,N,N,N,N,N,N,N,N,N,N,
빠띠오 델 솔(patio del sol),FC004764,1,민간(대학로 외),,0,,,서울특별시 광진구 동일로20길 71 (자양동),37.540445000000000,127.06749400000000,N,N,N,N,N,N,N,N,N,N,
빠리살롱,FC004245,2,기타(비공연장),,0,070-4643-2457,https://www.instagram.com/paris_ssalon/,서울특별시 마포구 토정로 12-7 (합정동),37.545354300000000,126.91246940000000,N,N,N,N,N,N,N,N,N,Y,
빵집 오붓한생 [목포],FC004064,1,기타(비공연장),,0,061-242-4985,https://www.instagram.com/ohbood,전라남도 목포시 해안로237번길 24 (행복동2가),34.787547900000000,126.38593110000000,N,N,N,N,N,N,N,N,N,N,
뽀로로파크 [킨텍스],FC002499,1,민간(대학로 외),2012,180,00-1661-6370,http://www.pororopark.com/branch/park_tour.php?uid=6&park_uid=lnb6,경기도 고양시 일산서구 킨텍스로 217-59 (대화동),37.664994900000000,126.74196250000000,Y,Y,N,Y,N,Y,N,N,N,Y,
뿐또블루(punto blu),FC002196,1,기타(비공연장),,0,02-469-9254,https://puntoblu.co/,서울특별시 성동구 성수이로22길 61 (성수동2가),37.543146800000000,127.06389170000000,Y,Y,N,N,N,N,N,N,N,Y,
사각사각 플레이스,FC003979,1,공공(기타),,0,,,서울특별시 송파구 한가람로 65 (잠실동),37.517628800000000,127.08673730000000,N,N,N,N,N,N,N,N,N,N,
사다리움직임연구소,FC001856,1,민간(대학로),1998,0,02-912-3094,https://www.facebook.com/sadarimovementlab,서울특별시 성북구 창경궁로35다길 90 (성북동),37.591689800000000,127.00183219999997,N,N,N,N,N,N,N,N,N,Y,
사당역,FC002985,1,기타(비공연장),,0,,,서울특별시 동작구 남부순환로 지하2089(사당동),37.476522800000000,126.98140890000000,N,N,N,N,N,N,N,N,N,N,
사람세상 소극장,FC002500,1,민간(대학로 외),1997,50,063-468-2139,https://www.facebook.com/극단-사람세상-100740100057558/,전라북도 군산시 신설로 5 (나운1동),35.973498400000000,126.70317750000000,N,N,N,N,N,N,N,N,N,N,
사랑새아트홀,FC003932,1,민간(대학로 외),,0,,https://www.instagram.com/lovebirds_arthall/,경상남도 창원시 성산구 용지로169번길 11-26 (용호동),35.229721600000000,128.68014400000000,N,N,N,N,N,N,N,N,N,N,
사랑의교회,FC003093,1,기타(비공연장),,0,02-3495-1000,https://www.sarang.org/index.asp,서울특별시 서초구 반포대로 121(서초동),37.490791200000000,127.00746180000000,N,N,N,N,N,Y,N,N,N,Y,
사랑하니까 이야기다,FC001703,1,민간(대학로 외),2016,25,,,서울특별시 마포구 동교로 240 (연남동)서울특별시 마포구 연남동  260-28 계림빌딩,37.561265100000000,126.92443800000001,N,N,N,N,N,N,N,N,N,Y,
사비나미술관,FC002378,3,기타(비공연장),1996,340,02-736-4371,http://www.savinamuseum.com/kor/index.action,서울특별시 은평구 진관1로 93 (진관동),37.630128400000000,126.92927750000000,N,Y,N,N,N,N,Y,N,Y,Y,
사사사가,FC004299,1,민간(대학로),,20,,,서울특별시 종로구 자하문로13길 4 (통인동),37.580163100000000,126.97087740000000,N,N,N,N,N,N,N,N,N,N,
사오공라이브스튜디오,FC002352,1,민간(대학로 외),2018,50,02-2038-2399,https://www.facebook.com/450.live.studio,서울특별시 서초구 방배천로6길 3-12 (방배동),37.480020500000000,126.98278780000000,N,Y,N,N,N,N,N,N,N,N,
사우스반데코 호텔,FC003642,1,기타(비공연장),,65,051-815-5252,https://southvandeco.modoo.at/,부산광역시 부산진구 서면로 6 (부전동),35.151046300000000,129.05820550000000,N,N,N,N,N,N,N,N,N,Y,
사우어 영도,FC004188,1,기타(비공연장),,0,,,부산광역시 영도구 대교로46번길 46 (봉래동2가),35.095096900000000,129.04271080000000,N,N,N,N,N,N,N,N,N,N,
사운드마인드,FC004092,1,민간(대학로 외),,60,02-884-2555,https://soundmindseoul.modoo.at/,서울특별시 관악구 낙성대로 14 (봉천동) 지하1층,37.477282300000000,126.95873890000000,N,N,N,N,N,N,N,N,N,N,
사운드웨이브 [평택],FC003738,1,민간(대학로 외),,50,,,경기도 평택시 평남로 709 (비전동) 지하1층,36.994425100000000,127.11285010000000,N,N,N,N,N,N,N,N,N,N,
사유집,FC003124,1,기타(비공연장),,0,,,서울특별시 마포구 성미산로29길 24(연남동),37.565075900000000,126.92239300000000,N,N,N,N,N,N,N,N,N,N,
사이공 오페라하우스 (Saigon Opera House) [베트남],FC004879,1,기타(해외등),,0,,,,0,0,N,N,N,N,N,N,N,N,N,N,
사이드노트클럽(Side Note Club),FC002172,1,민간(대학로 외),,0,02-330-7900,https://www.rysehotel.co.kr/side-note-club/,서울특별시 마포구 양화로 130 (서교동) 15층,37.554432800000000,126.92125050000000,Y,Y,N,N,N,Y,N,N,N,Y,
사직공원 [광주],FC003159,1,기타(비공연장),,0,,,광주광역시 남구 사직길 49(사동),35.141895800000000,126.91185590000000,N,N,N,N,N,N,N,N,N,N,
사직종합운동장,FC002321,2,공공(기타),1985,37495,051-504-8001,http://www.busan.go.kr/stadium/index,부산광역시 동래구 종합운동장로 35-6 (사직동),36.967273900000000,127.91783490000000,N,N,N,N,N,Y,N,N,N,Y,
사진가 김신중의 스튜디오,FC003933,1,기타(비공연장),,15,,,서울특별시 광진구 뚝섬로24길 69 (자양동),37.533510000000000,127.06258510000000,N,N,N,N,N,N,N,N,N,N,
사천문화예술회관,FC000578,3,공공(문예회관),2002,1010,055-831-2460,https://www.sccf.or.kr/,경상남도 사천시 삼천포대교로 471 (동림동),34.939906300000000,128.07501849999994,N,Y,N,N,N,Y,Y,N,N,Y,
사천문화원,FC003322,1,공공(기타),1960,160,055-833-3163,http://www.4000cc.or.kr/,경상남도 사천시 문선4길 21(벌리동),34.935491500000000,128.08194070000000,N,N,N,N,N,Y,N,N,N,Y,
사천세계아트서커스 (사천세계문화컨텐츠),FC003460,1,민간(대학로 외),,480,,http://www.sacheoncircus.co.kr/,경상남도 사천시 노을길 146 (실안동),34.944334600000000,128.04000050000000,N,N,N,N,N,N,N,N,N,Y,
산성교회,FC002244,1,기타(비공연장),1971,400,02-363-0073,http://www.smch.net/,서울특별시 마포구 마포대로 197-3 (아현동),37.555069300000000,126.95237240000000,N,N,N,N,N,N,N,N,N,Y,
산울림소극장,FC000798,1,민간(대학로 외),1985,72,02-334-5915,www.sanwoollim.kr,서울특별시 마포구 와우산로 157 (서교동),37.555046000000000,126.93007760000000,N,N,N,N,N,N,N,N,N,N,
산청문화예술회관,FC000884,2,공공(문예회관),2006,653,055-970-6481,https://www.sancheong.go.kr/www/contents.do?key=232,경상남도 산청군 금서면 친환경로2631번길 12,35.420051200000000,127.87305990000004,N,N,N,N,N,Y,Y,Y,Y,Y,
살둔마을 생둔분교,FC004861,1,민간(대학로 외),,100,,,강원특별자치도 홍천군 내면 살둔길 25,37.831889000000000,128.37133200000000,N,N,N,N,N,N,N,N,N,N,
살라1,FC003596,1,민간(대학로 외),,0,,,서울특별시 마포구 동교로 47 (망원동),37.553035100000000,126.90742720000000,N,N,N,N,N,N,N,N,N,N,
살레시오교육영성센터,FC003005,1,민간(대학로 외),,0,,http://www.salesioedu.org/index.php,서울특별시 영등포구 신길로 93(신길동),37.501642900000000,126.90925600000000,N,N,N,N,N,N,N,N,N,N,
살롱 드 모네,FC002939,1,기타(비공연장),,0,00-1877-4688,,"경기도 고양시 일산서구 킨텍스로 240(대화동, 킨텍스 꿈에그린)",37.665857700000000,126.75109740000000,N,N,N,N,N,N,N,N,N,N,
살롱 문보우,FC002040,1,기타(비공연장),2018,80,02-322-6406,https://www.instagram.com/salon.moonbow/,서울특별시 마포구 잔다리로 113 (서교동),37.557080700000000,126.91379730000000,Y,Y,N,N,N,N,N,N,N,Y,
살롱 샤콘느,FC002195,1,민간(대학로 외),,50,051-746-2015,https://blog.naver.com/salon_chaconne,부산광역시 해운대구 우동1로38번가길 15 (우동),35.164774200000000,129.15840030000000,N,Y,N,N,N,N,N,N,N,N,
살롱드 파주,FC002194,1,민간(대학로 외),2018,100,010-8258-0693,https://heyjinjo.wixsite.com/salon-de-paju,경기도 파주시 조리읍 봉일천리 163,37.743756800000000,126.80519930000000,N,N,N,N,N,N,N,N,N,Y,
살롱드재즈,FC002031,1,민간(대학로 외),,55,010-9992-4407,https://blog.naver.com/salondejazz,광주광역시 동구 예술길 19-2 (궁동),35.150194600000000,126.91861820000000,N,N,N,N,N,N,N,N,N,N,
살롱쿤스트,FC004170,1,민간(대학로 외),,30,010-8178-0117,,서울특별시 서초구 논현로 117 (양재동),37.480290600000000,127.04330870000000,N,N,N,N,N,N,N,N,N,N,
살판마을극장,FC003143,1,민간(대학로 외),2017,80,031-871-2953,www.salpan.com,경기도 의정부시 신흥로258번길 25(의정부동),37.739338000000000,127.04486280000000,N,N,N,N,N,N,N,N,N,N,
삼각산 정법사,FC002941,1,기타(비공연장),,0,,,서울특별시 성북구 대사관로13길 44(성북동),37.601543900000000,126.99089570000000,N,N,N,N,N,N,N,N,N,N,
삼뉴극장 (3NEW THEATRE),FC002720,1,민간(대학로 외),2019,60,031-966-3646,http://3newtheatre.com/default/,경기도 고양시 일산서구 송포로 297 (가좌동),37.690870000000000,126.72502770000000,N,N,N,N,N,N,N,N,N,Y,
삼동소극장,FC003531,1,민간(대학로 외),,0,,,충청남도 아산시 삼동로16번길 5 (모종동),36.781522500000000,127.01101880000000,N,N,N,N,N,N,N,N,N,N,
삼락생태공원,FC001973,1,공공(기타),1998,0,051-303-0048,https://www.busan.go.kr/nakdong/samrakpark01,부산광역시 사상구 낙동대로 1231 (삼락동),35.170032200000000,128.97656920000000,N,N,N,N,N,Y,N,N,N,Y,
삼매소,FC004829,1,민간(대학로 외),,0,,https://www.instagram.com/samadi.lounge,서울특별시 중구 창경궁로8길 11 (주교동),37.568650000000000,126.99868400000000,N,N,N,N,N,N,N,N,N,N,
삼모아트센터,FC001831,1,민간(대학로 외),2012,94,02-883-2667,http://www.sammoart.co.kr/,서울특별시 관악구 신원로 35 (신림동),37.482199900000000,126.92890899999998,N,Y,N,N,N,Y,Y,N,Y,Y,
삼문당커피로스터,FC003671,1,기타(비공연장),,0,,https://sammoondang.com/,경상남도 통영시 중앙로 168 (태평동 385-1) 2층,34.846578600000000,128.42423480000000,N,N,N,N,N,N,N,N,N,N,
삼산월드체육관,FC002280,1,공공(기타),,7140,032-456-2150,https://www.insiseol.or.kr/sport/samsan/,인천광역시 부평구 체육관로 60 (삼산동),37.507619700000000,126.73826160000000,N,Y,Y,N,N,Y,N,N,N,Y,
"삼성아트홀(구. 로빈아트홀, 구. 인산아트홀)",FC001446,1,민간(대학로 외),,110,02-553-3428,http://cafe.naver.com/samsungarthall,서울특별시 강남구 영동대로 407 (대치동),37.505565400000000,127.06432740000002,N,N,N,N,N,Y,Y,N,N,Y,
삼성현역사문화공원,FC002771,2,기타(비공연장),2015,25,053-804-7329,https://samseonghyeon.gbgs.go.kr/,경상북도 경산시 남산면 삼성현공원로 59,35.801688300000000,128.79661170000000,N,N,N,N,Y,Y,Y,N,Y,Y,
삼요소,FC003113,1,기타(비공연장),,0,010-9336-6506,https://blog.naver.com/samyoso,대전광역시 서구 갈마역로 1(갈마동),36.350945500000000,127.37314500000000,N,N,N,N,N,N,N,N,N,N,
삼육대학교,FC004141,1,기타(비공연장),,0,,,서울특별시 노원구 화랑로 815 (공릉동),37.643357400000000,127.10885030000000,N,N,N,N,N,N,N,N,N,N,
삼일공업사,FC004604,1,기타(비공연장),,0,,,서울특별시 성동구 성수이로7길 28 (성수동2가),37.541747000000000,127.05415000000000,N,N,N,N,N,N,N,N,N,N,
